2019-01-27 13:40:04.032197,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:40:09.184004,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:40:14.359056,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:40:19.518704,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:40:24.674786,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:40:29.826751,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:40:34.991253,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:40:40.158265,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:40:45.313435,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:40:50.486758,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:40:55.646706,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:41:00.818891,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:41:05.983992,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:41:11.150525,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:41:16.305411,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:41:21.482160,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:41:26.655863,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:41:31.821757,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:41:36.990200,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:41:42.162122,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:41:47.331936,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:41:52.479157,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:41:57.634866,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:42:02.784116,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:42:07.936240,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:42:13.099262,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:42:18.275266,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:42:23.428442,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:42:28.591738,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:42:33.753469,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:42:38.916219,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:42:44.074686,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:42:49.241297,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:42:54.404330,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:42:59.583522,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:43:04.746480,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:43:09.904566,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:43:15.073389,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:43:20.232749,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:43:25.389072,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:43:30.542590,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:43:35.699585,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:43:40.840640,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:43:45.990985,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:43:51.151272,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:43:56.311760,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:44:01.469124,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:44:06.632355,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:44:11.794368,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:44:16.958591,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:44:22.126028,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:44:27.285419,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:44:32.441518,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:44:37.601279,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:44:42.762968,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:44:47.933106,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:44:53.087064,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:44:58.284425,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:45:03.434922,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:45:08.583867,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:45:13.765040,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:45:18.926866,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:45:24.163303,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:45:29.310635,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:45:34.474703,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:45:39.647834,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:45:44.817853,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:45:49.971030,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:45:55.130078,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:46:00.296279,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:46:05.455735,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:46:10.606148,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:46:15.798782,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:46:20.958884,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:46:26.110380,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:46:31.265037,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:46:36.434462,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:46:41.601787,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:46:46.756620,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:46:51.912570,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:46:57.070517,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:47:02.218635,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:47:07.362378,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:47:12.519777,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:47:17.672234,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:47:22.821140,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:47:27.973230,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:47:33.124889,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:47:38.359759,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:47:43.573091,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:47:48.785895,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:47:54.001791,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:47:59.219419,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:48:04.433997,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:48:09.666088,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:48:14.868739,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:48:20.083508,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:48:25.315089,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:48:30.527316,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:48:35.756828,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:48:40.998101,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:48:46.226239,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:48:51.480212,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:48:56.697677,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:49:01.935612,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:49:07.153787,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:49:12.373891,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:49:17.590633,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:49:22.825201,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:49:28.048225,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:49:33.282894,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:49:38.517435,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:49:43.748327,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:49:48.975703,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:49:54.190925,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:49:59.419801,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:50:04.651090,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:50:09.883019,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:50:15.115706,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:50:20.336315,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:50:25.567133,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:50:30.787606,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:50:36.001685,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:50:41.226990,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:50:46.473042,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:50:51.683432,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:50:56.905108,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:51:02.111896,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:51:07.329025,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:51:12.494127,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:51:17.649298,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:51:22.813709,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:51:27.960817,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:51:33.112651,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:51:38.258161,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:51:43.418072,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:51:48.569453,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:51:53.711117,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:51:58.858545,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:52:04.007132,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:52:09.151846,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:52:14.288107,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:52:19.438135,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:52:24.603276,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:52:29.764427,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:52:34.934795,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:52:40.079772,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:52:45.230929,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:52:50.393847,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:52:55.558220,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:53:00.725283,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:53:05.886441,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:53:11.048198,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:53:16.232332,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:53:21.382071,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:53:26.546837,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:53:31.716363,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:53:36.913405,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:53:42.092424,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:53:47.253307,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:53:52.417691,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:53:57.584977,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:54:02.743883,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:54:07.885778,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:54:13.045387,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:54:18.224931,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:54:23.399948,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:54:28.560366,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:54:33.718406,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:54:38.864138,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:54:44.014567,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:54:49.161595,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:54:54.318937,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:54:59.526990,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:55:04.683294,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:55:09.845030,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:55:15.016556,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:55:20.244556,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:55:25.418936,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:55:30.580091,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:55:35.749843,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:55:40.906408,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:55:46.068957,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:55:51.216095,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:55:56.377992,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:56:01.537764,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:56:06.710008,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:56:11.865191,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:56:17.049065,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:56:22.216421,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:56:27.379882,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:56:32.526315,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:56:37.691923,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:56:42.877080,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:56:48.037189,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:56:53.205011,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:56:58.363895,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:57:03.531992,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:57:08.693291,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:57:13.845199,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:57:18.988211,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:57:24.154029,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:57:29.307484,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:57:34.450935,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:57:39.594653,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:57:44.735272,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:57:50.022545,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:57:55.193096,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:58:00.338184,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:58:05.480034,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:58:10.634884,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:58:15.797242,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:58:20.951115,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:58:26.107077,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:58:31.300554,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:58:36.483200,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:58:41.639185,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:58:46.884603,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:58:52.039072,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:58:57.212158,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:59:02.380757,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:59:07.552539,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:59:12.698819,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:59:17.857405,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:59:23.001524,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:59:28.169496,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:59:33.348028,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:59:38.548055,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:59:43.708403,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:59:48.880932,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:59:54.048039,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
2019-01-27 13:59:59.224113,LOG_OK, Successful ping of, http://google.com, with status code - 200. 
