2019-01-26 03:51:24.038653--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:51:29.210766--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:51:34.357893--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:51:39.527316--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:51:44.686710--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:51:49.701743--LOG_ERROR-: There appears to be a problem with the network: local error code 903. Attempts remaining = 11  
2019-01-26 03:51:54.711618--LOG_ERROR-: There appears to be a problem with the network: local error code 903. Attempts remaining = 10  
2019-01-26 03:51:59.723885--LOG_ERROR-: There appears to be a problem with the network: local error code 903. Attempts remaining = 9  
2019-01-26 03:52:04.754685--LOG_ERROR-: There appears to be a problem with the network: local error code 903. Attempts remaining = 8  
2019-01-26 03:52:09.791632--LOG_ERROR-: There appears to be a problem with the network: local error code 903. Attempts remaining = 7  
2019-01-26 03:52:14.821610--LOG_ERROR-: There appears to be a problem with the network: local error code 903. Attempts remaining = 6  
2019-01-26 03:52:19.852233--LOG_ERROR-: There appears to be a problem with the network: local error code 903. Attempts remaining = 5  
2019-01-26 03:52:24.888128--LOG_ERROR-: There appears to be a problem with the network: local error code 903. Attempts remaining = 4  
2019-01-26 03:52:29.912937--LOG_ERROR-: There appears to be a problem with the network: local error code 903. Attempts remaining = 3  
2019-01-26 03:52:34.952255--LOG_ERROR-: There appears to be a problem with the network: local error code 903. Attempts remaining = 2  
2019-01-26 03:52:40.013668--LOG_ERROR-: There appears to be a problem with the network: local error code 903. Attempts remaining = 1  
2019-01-26 03:52:45.036174--LOG_ERROR-: There appears to be a problem with the network: local error code 903. Attempts remaining = 0  
2019-01-26 03:53:29.069935--LOG_ERROR-: Unable to return successful ping. ATTEMPT = 359. Local error code: 900 
2019-01-26 03:53:43.082628--LOG_ERROR-: Unable to return successful ping. ATTEMPT = 358. Local error code: 900 
2019-01-26 03:53:57.117081--LOG_ERROR-: Unable to return successful ping. ATTEMPT = 357. Local error code: 900 
2019-01-26 03:54:11.149400--LOG_ERROR-: Unable to return successful ping. ATTEMPT = 356. Local error code: 900 
2019-01-26 03:54:11.192544--Initiating URL check 
2019-01-26 03:54:16.412725--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:54:21.583315--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:54:26.786427--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:54:31.982400--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:54:37.152026--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:54:42.332460--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:54:47.515345--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:54:52.704888--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:54:57.908095--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:55:03.082115--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:55:08.278905--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:55:13.489299--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:55:18.669401--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:55:23.845787--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:55:29.015844--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:55:34.213844--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:55:39.419650--LOG_OK-: Successful ping of http://google.com with status code - 200. 
2019-01-26 03:55:44.621418--LOG_OK-: Successful ping of http://google.com with status code - 200. 
